"edge_changes$gained"
"S100A8_SF3B14"
"LIMS1_S100A8"
"S100A8_TEX264"
"GNB1_S100A8"
"EMC4_S100A8"
"S100A8_SF3B2"
"S100A8_SH3GLB1"
"MIEN1_S100A8"
"CCT8_S100A8"
"HIST1H2AC_S100A8"
"MT-CO1_S100A8"
"S100A8_SYNGR2"
"S100A8_TMED2"
"CBR1_S100A8"
"ANXA7_S100A8"
"S100A8_TBC1D10C"
"NHP2_S100A8"
"EVI2A_S100A8"
"RETN_S100A8"
"S100A8_TRAPPC3"
"PSMA2.1_S100A8"
"RAB31_S100A8"
"S100A8_ZNF511"
"MPP1_S100A8"
"NUTF2_S100A8"
"DNAJC4_S100A8"
"CAPZA1_S100A8"
"FCGR1A_S100A8"
"S100A8_TMED10"
"S100A8_TAPSAR1"
"MPST_S100A8"
"EMC7_S100A8"
"ILF2_S100A8"
"FAM45A_S100A8"
"HAX1_S100A8"
"ISG20_S100A8"
"CALCOCO2_S100A8"
"POLR2E_S100A8"
"PEX16_S100A8"
"MRPS12_S100A8"
"C17orf62_S100A8"
"S100A8_TIMM8B"
"KARS_S100A8"
"ANXA6_S100A8"
"S100A8_USF2"
"KIF5B_S100A8"
"PPP1R7_S100A8"
"S100A8_TCIRG1"
"ROMO1_S100A8"
"S100A8_TCEA1"
"ACADVL_S100A8"
"INPP5D_S100A8"
"S100A8_TRAM1"
"MRPL14_S100A8"
"ARHGAP30_S100A8"
"S100A8_TMEM256"
"NAMPT_S100A8"
"MLX_S100A8"
"FUOM_S100A8"
"MARCH2_S100A8"
"IK_S100A8"
"PSMC3_S100A8"
"FAM46A_S100A8"
"S100A8_UFD1L"
"HIST1H2BK_S100A8"
"RAB11A_S100A8"
"CCDC124_S100A8"
"S100A8_SRRM1"
"MED10_S100A8"
"S100A8_SRP72"
"DDIT4_S100A8"
"CLEC4E_S100A8"
"PCNP_S100A8"
"S100A8_SRP19"
"NCKAP1L_S100A8"
"ANKRD12_S100A8"
"CNDP2_S100A8"
"HNRNPR_S100A8"
"RNF5_S100A8"
"PSMG2_S100A8"
"MAGOH_S100A8"
"S100A8_TAP1"
"AAMP_S100A8"
"HSPE1_S100A8"
"CCM2_S100A8"
"S100A8_TPST2"
"RSU1_S100A8"
"RBBP6_S100A8"
"JAGN1_S100A8"
"OSM_S100A8"
"HSPA5_S100A8"
"ATG16L2_S100A8"
"NTAN1_S100A8"
"FBXL5_S100A8"
"COX16_S100A8"
"S100A8_SLTM"
"ATP6V1B2_S100A8"
"ATP2B1_S100A8"
"CUX1_S100A8"
"EIF2S1_S100A8"
"MCUR1_S100A8"
"C19orf59_S100A8"
"S100A8_SNX5"
"FAM96A_S100A8"
"KPNB1_S100A8"
"MS4A4A_S100A8"
"NOTCH2_S100A8"
"PSMD11_S100A8"
"ODC1_S100A8"
"MFNG_S100A8"
"AMPD2_S100A8"
"PDCL3_S100A8"
"CATSPER1_S100A8"
"LIPA_S100A8"
"C1QA_S100A8"
"RAB27A_S100A8"
"S100A8_SLC44A2"
"PEA15_S100A8"
"CCDC90B_S100A8"
"S100A8_USP4"
"S100A8_SAP30BP"
"S100A8_UBALD2"
"MCRS1_S100A8"
"S100A8_ZCCHC17"
"MICAL1_S100A8"
"LARP7_S100A8"
"MAZ_S100A8"
"ACTR1B_S100A8"
"AKIRIN1_S100A8"
"CDC123_S100A8"
"CDH23_S100A8"
"DMAP1_S100A8"
"RGS1_S100A8"
"S100A8_TSNAX"
"S100A8_SLC39A1"
"BAG6_S100A8"
"CHD9_S100A8"
"S100A8_SHARPIN"
"S100A8_TES"
"EXOSC4_S100A8"
"COMMD8_S100A8"
"S100A8_THOC2"
"NME1-NME2_S100A8"
"S100A8_VBP1"
"DPM1_S100A8"
"NFKB1_S100A8"
"RRAGA_S100A8"
"IFNAR1_S100A8"
"GAA_S100A8"
"HDAC3_S100A8"
"ISG15_S100A9"
"MT-ATP6_S100A9"
"MT-ND2_S100A9"
"S100A9_ZFP36"
"S100A9_SPI1"
"FXYD5_S100A9"
"HLA-E_S100A9"
"JUNB_S100A9"
"CALM1_S100A9"
"GLRX_S100A9"
"ATP6V1G1_S100A9"
"GPX4_S100A9"
"S100A9_ZFP36L2"
"S100A9_TUBA1A"
"BST2_S100A9"
"EIF4A1_S100A9"
"PSME1_S100A9"
"CLIC1_S100A9"
"S100A9_SRSF5"
"S100A9_TPI1"
"PABPC1_S100A9"
"CAPG_S100A9"
"S100A9_VAMP8"
"S100A9_SF3B5"
"CNPY3_S100A9"
"S100A9_TMBIM6"
"ARPC2_S100A9"
"S100A9_SRGN"
"S100A9_SH3BGRL"
"HLA-A_S100A9"
"HNRNPA1_S100A9"
"NPC2_S100A9"
"LAPTM5_S100A9"
"BLVRA_S100A9"
"CIRBP_S100A9"
"HMGB1_S100A9"
"S100A9_SSR2"
"RHOG_S100A9"
"FGR_S100A9"
"RNH1_S100A9"
"ACTG1_S100A9"
"ATP5L_S100A9"
"BTF3_S100A9"
"S100A9_SLC7A7"
"EIF3L_S100A9"
"GUK1_S100A9"
"COX6A1_S100A9"
"MRPL23_S100A9"
"ARL6IP4_S100A9"
"EIF3G_S100A9"
"NDUFB10_S100A9"
"PRDX1_S100A9"
"PSMB3_S100A9"
"NEAT1_S100A9"
"RAP1B_S100A9"
"MYADM_S100A9"
"CTSS_S100A9"
"COX7A2L_S100A9"
"HMGN1_S100A9"
"APLP2_S100A9"
"HLA-DQB1_S100A9"
"C9orf16_S100A9"
"GIMAP7_S100A9"
"NDUFS7_S100A9"
"NDUFB2_S100A9"
"NDUFS5_S100A9"
"C6orf48_S100A9"
"ATP5J2_S100A9"
"PSMB1_S100A9"
"DBI_S100A9"
"S100A9_ZNHIT1"
"GABARAPL2_S100A9"
"ICAM3_S100A9"
"S100A9_SNRPD2"
"NDUFA1_S100A9"
"GIMAP4_S100A9"
"S100A9_SDCBP"
"COMMD6_S100A9"
"S100A9_SCPEP1"
"S100A9_UQCRFS1"
"FPR1_S100A9"
"IFNGR2_S100A9"
"HNRNPK_S100A9"
"RNF181_S100A9"
"DYNLT1_S100A9"
"ATP5F1_S100A9"
"CUTA_S100A9"
"ARPC1B_S100A9"
"MYO1F_S100A9"
"LAMTOR5_S100A9"
"EIF5_S100A9"
"EIF3E_S100A9"
"MZT2B_S100A9"
"FGL2_S100A9"
"AGTRAP_S100A9"
"S100A9_TIMM13"
"PILRA_S100A9"
"DNAJA1_S100A9"
"ERGIC3_S100A9"
"NINJ1_S100A9"
"RNF7_S100A9"
"KRTCAP2_S100A9"
"ATP5J_S100A9"
"ERH_S100A9"
"C1orf86_S100A9"
"MSRB1_S100A9"
"RAB5C_S100A9"
"IFI35_S100A9"
"S100A9_SRSF2"
"MORF4L1_S100A9"
"C19orf38_S100A9"
"S100A9_ZFAND5"
"S100A9_SERBP1"
"PPT1_S100A9"
"HNRNPM_S100A9"
"BNIP3L_S100A9"
"AURKAIP1_S100A9"
"PFDN5_S100A9"
"ATP6AP2_S100A9"
"GIMAP1_S100A9"
"NDUFC2_S100A9"
"DHRS4L2_S100A9"
"ATOX1_S100A9"
"GRB2_S100A9"
"S100A9_SSR3"
"S100A9_ST13"
"EIF3D_S100A9"
"S100A9_TMEM230"
"RBM8A_S100A9"
"PHPT1_S100A9"
"S100A9_VAMP5"
"DYNLRB1_S100A9"
"EIF4G2_S100A9"
"CD4_S100A9"
"S100A9_SELT"
"ANAPC11_S100A9"
"OAS1_S100A9"
"S100A9_YWHAZ"
"S100A9_VAPA"
"CYC1_S100A9"
"S100A9_TUBA4A"
"S100A9_UBE2D2"
"S100A9_TCF25"
"IDH3G_S100A9"
"S100A9_SEPT9"
"EIF6_S100A9"
"ID1_S100A9"
"COX17_S100A9"
"IDS_S100A9"
"CD55_S100A9"
"LSM6_S100A9"
"C7orf73_S100A9"
"HMOX1_S100A9"
"ENY2_S100A9"
"MRPL20_S100A9"
"S100A9_SHKBP1"
"S100A9_WAS"
"PSMB6_S100A9"
"S100A9_SDHB"
"BAG1_S100A9"
"NDUFA3_S100A9"
"NAA10_S100A9"
"LAPTM4A_S100A9"
"MRPL18_S100A9"
"PSMD4_S100A9"
"S100A9_YWHAH"
"BCAP31_S100A9"
"S100A9_TMEM208"
"CCDC109B_S100A9"
"CYBB_S100A9"
"FCGR2A_S100A9"
"PMVK_S100A9"
"S100A9_TNFAIP2"
"GADD45B_S100A9"
"BTG2_S100A9"
"PSMA5_S100A9"
"HNRNPA3_S100A9"
"S100A9_TUBB"
"AOAH_S100A9"
"CLNS1A_S100A9"
"S100A9_SNX2"
"HSD17B10_S100A9"
"CYCS_S100A9"
"CD300E_S100A9"
"S100A9_VIMP"
"S100A9_SUB1"
"S100A9_TRA2B"
"PTPRE_S100A9"
"S100A9_SUMO3"
"LINC00493_S100A9"
"ANP32A_S100A9"
"S100A9_SF1"
"C19orf10_S100A9"
"APOBEC3B_S100A9"
"CHMP5_S100A9"
"PSMA1_S100A9"
"NDUFB4_S100A9"
"S100A9_TPM4"
"C7orf50_S100A9"
"S100A9_VMP1"
"CMTM7_S100A9"
"NANS_S100A9"
"S100A9_SON"
"MRPL51_S100A9"
"PSMC5_S100A9"
"RCSD1_S100A9"
"C19orf70_S100A9"
"S100A9_TRIM22"
"IL10RA_S100A9"
"MYD88_S100A9"
"OTUB1_S100A9"
"DECR1_S100A9"
"S100A9_VPS29"
"S100A9_SRP9"
"PRDX3_S100A9"
"S100A9_TAPBP"
"RTFDC1_S100A9"
"S100A9_XBP1"
"S100A9_TGOLN2"
"H3F3B_S100A9"
"S100A9_SDHD"
"S100A9_SP100"
"CAMK1_S100A9"
"DNAJC7_S100A9"
"CDC37_S100A9"
"S100A9_SRRM2"
"C19orf24_S100A9"
"S100A9_SNX10"
"S100A9_SF3B14"
"EIF2S2_S100A9"
"MTPN_S100A9"
"RWDD1_S100A9"
"S100A9_TEX264"
"APH1A_S100A9"
"GNB1_S100A9"
"EMC4_S100A9"
"S100A9_TNFRSF14"
"CCNL1_S100A9"
"S100A9_ZMAT2"
"S100A9_SF3B2"
"EEF1A1_S100A9"
"CAPN2_S100A9"
"S100A9_STK17B"
"CREG1_S100A9"
"S100A9_TMEM160"
"CCT8_S100A9"
"GADD45GIP1_S100A9"
"MAP2K3_S100A9"
"S100A9_SYNGR2"
"PMAIP1_S100A9"
"S100A9_TBC1D10C"
"RETN_S100A9"
"NCOR1_S100A9"
"BLOC1S2_S100A9"
"ECH1_S100A9"
"PSMA2.1_S100A9"
"ERCC1_S100A9"
"NUTF2_S100A9"
"CAPZA1_S100A9"
"DNAJC8_S100A9"
"S100A9_SEC13"
"HAX1_S100A9"
"C17orf62_S100A9"
"KARS_S100A9"
"IFIT3_S100A9"
"S100A9_TCIRG1"
"S100A9_TCEA1"
"ITGB1BP1_S100A9"
"S100A9_TXNL1"
"CRBN_S100A9"
"RNF13_S100A9"
"MRPL14_S100A9"
"NAMPT_S100A9"
"MLX_S100A9"
"MARCH2_S100A9"
"PSMD13_S100A9"
"IK_S100A9"
"PSMC3_S100A9"
"FAM46A_S100A9"
"PSMC2_S100A9"
"S100A9_UFD1L"
"NDUFS2_S100A9"
"RAB11A_S100A9"
"S100A9_SRSF4"
"MGST1_S100A9"
"PCNP_S100A9"
"NCKAP1L_S100A9"
"ANKRD12_S100A9"
"HNRNPR_S100A9"
"RNF5_S100A9"
"LAIR1_S100A9"
"ILF3-AS1_S100A9"
"APOBEC3G_S100A9"
"S100A9_SLU7"
"HSPE1_S100A9"
"CCM2_S100A9"
"ALOX5AP_S100A9"
"ANXA4_S100A9"
"QDPR_S100A9"
"NRG1_S100A9"
"NDUFA5_S100A9"
"CHMP2B_S100A9"
"ACTR1A_S100A9"
"RNASEH2B_S100A9"
"ATXN10_S100A9"
"RNF10_S100A9"
"CRLF3_S100A9"
"CCDC115_S100A9"
"ATP2B1_S100A9"
"EIF2S1_S100A9"
"ITPA_S100A9"
"DDAH2_S100A9"
"PRMT1_S100A9"
"C19orf59_S100A9"
"S100A9_TMC6"
"S100A9_SNX5"
"FAM96A_S100A9"
"OAZ1_S100A9"
"KPNB1_S100A9"
"MS4A4A_S100A9"
"ODC1_S100A9"
"MFNG_S100A9"
"LIPA_S100A9"
"S100A9_SLC44A2"
"PEA15_S100A9"
"IFRD1_S100A9"
"S100A9_SAP30BP"
"EFCAB14_S100A9"
"BATF3_S100A9"
"S100A9_STX4"
"MICAL1_S100A9"
"LARP7_S100A9"
"MTSS1_S100A9"
"KLF11_S100A9"
"CDC123_S100A9"
"CDH23_S100A9"
"S100A9_TES"
"S100A9_SF3A3"
"AATF_S100A9"
"S100A9_TAF15"
"S100A9_THOC2"
"DPM1_S100A9"
"ATG4B_S100A9"
"PCID2_S100A9"
"CD14_HLA-DPB1"
"HLA-DPB1_MT-CO2"
"HLA-DPB1_MT-ATP6"
"GSTP1_HLA-DPB1"
"CEBPD_HLA-DPB1"
"FCN1_HLA-DPB1"
"ATP5O_HLA-DPB1"
"CD68_HLA-DPB1"
"HLA-DPB1_RGS10"
"HLA-DPB1_PABPC1"
"DUSP1_HLA-DPB1"
"HCST_HLA-DPB1"
"HLA-DPB1_SRGN"
"CSF3R_HLA-DPB1"
"HLA-DPB1_MT-ND5"
"COX5A_HLA-DPB1"
"DOK2_HLA-DPB1"
"ATP5I_HLA-DPB1"
"HLA-DPB1_UBE2D3"
"HLA-DPB1_NDUFB10"
"HLA-DPB1_NEAT1"
"HLA-DPB1_RBP7"
"HLA-DPB1_STX11"
"HLA-DPB1_SOD1"
"HLA-DPB1_LGALS1"
"APLP2_HLA-DPB1"
"C9orf16_HLA-DPB1"
"C5AR1_HLA-DPB1"
"HLA-DPB1_NDUFS7"
"HLA-DPB1_SAMHD1"
"C6orf48_HLA-DPB1"
"ATP5J2_HLA-DPB1"
"HLA-DPB1_UQCRH"
"CASP4_HLA-DPB1"
"HLA-DPB1_NDUFA1"
"HLA-DPB1_HSBP1"
"HLA-DPB1_S100A12"
"HLA-DPB1_SAT2"
"HLA-DPB1_TMEM59"
"HLA-DPB1_IFNGR2"
"HLA-DPB1_TGFB1"
"HLA-DPB1_NCF1"
"HLA-DPB1_TMEM258"
"DYNLT1_HLA-DPB1"
"HLA-DPB1_LDHB"
"HLA-DPB1_LAMTOR2"
"AP2M1_HLA-DPB1"
"EIF5_HLA-DPB1"
"HLA-DPB1_KLF4"
"HLA-DPB1_KRTCAP2"
"ARF6_HLA-DPB1"
"ERH_HLA-DPB1"
"C1orf86_HLA-DPB1"
"HLA-DPB1_MSRB1"
"HLA-C_HLA-DPB1"
"HLA-DPB1_VCAN"
"HLA-DPB1_SRSF2"
"HLA-DPB1_ZFAND5"
"HLA-DPB1_SERBP1"
"HLA-DPB1_PPT1"
"BNIP3L_HLA-DPB1"
"AURKAIP1_HLA-DPB1"
"HLA-DPB1_LYN"
"HLA-DPB1_THEMIS2"
"ATP6AP2_HLA-DPB1"
"HLA-DPB1_PTGES3"
"HLA-DPB1_SCO2"
"HLA-DPB1_NDUFC2"
"HLA-DPB1_PGAM1"
"HLA-DPB1_SLC11A1"
"C14orf166_HLA-DPB1"
"HLA-DPB1_ST13"
"HLA-DPB1_MKRN1"
"EIF3D_HLA-DPB1"
"HLA-DPB1_RALY"
"HLA-DPB1_RAB32"
"BSG_HLA-DPB1"
"HLA-DPB1_SEPW1"
"HLA-DPB1_SCP2"
"GLUL_HLA-DPB1"
"HLA-DPB1_M6PR"
"CD4_HLA-DPB1"
"EEF1D_HLA-DPB1"
"HLA-DPB1_PDCD6"
"HLA-DPB1_YWHAZ"
"BUD31_HLA-DPB1"
"HLA-DPB1_MT-ND3"
"COX17_HLA-DPB1"
"HLA-DPB1_SELL"
"HLA-DPB1_LYL1"
"HLA-DPB1_IDS"
"C7orf73_HLA-DPB1"
"HLA-DPB1_HMOX1"
"HLA-DPB1_RBM39"
"CD33_HLA-DPB1"
"HLA-DPB1_LSMD1"
"HLA-DPB1_WAS"
"HLA-DPB1_XAF1"
"HLA-DPB1_SDHB"
"HLA-DPB1_NDUFA3"
"HLA-DPB1_MAP1LC3B"
"CNN2_HLA-DPB1"
"HLA-DPB1_UBE2L3"
"HLA-DPB1_PSMD4"
"BCAP31_HLA-DPB1"
"DCTN3_HLA-DPB1"
"HLA-DPB1_PMVK"
"HLA-DPB1_RER1"
"FBL_HLA-DPB1"
"CLNS1A_HLA-DPB1"
"ABRACL_HLA-DPB1"
"CALR_HLA-DPB1"
"CYCS_HLA-DPB1"
"CD300E_HLA-DPB1"
"HLA-DPB1_PYURF"
"COX14_HLA-DPB1"
"HLA-DPB1_PTPRE"
"HLA-DPB1_NKG7"
"HLA-DPB1_PPP1CC"
"DUT_HLA-DPB1"
"CMPK1_HLA-DPB1"
"C19orf10_HLA-DPB1"
"CCT5_HLA-DPB1"
"CMTM3_HLA-DPB1"
"HLA-DPB1_TESC"
"HLA-DPB1_SNRPD1"
"CMTM7_HLA-DPB1"
"HLA-DPB1_NANS"
"HLA-DPB1_PSMB4"
"HLA-DPB1_SCIMP"
"HLA-DPB1_MRPL51"
"ANXA11_HLA-DPB1"
"C19orf70_HLA-DPB1"
"HLA-DPB1_TMEM205"
"HLA-DPB1_OTUB1"
"HLA-DPB1_MRPS34"
"HLA-DPB1_VPS29"
"HLA-DPB1_SRP9"
"HLA-DPB1_SUMO1"
"ADRBK1_HLA-DPB1"
"HLA-DPB1_SP100"
"GRINA_HLA-DPB1"
"APEX1_HLA-DPB1"
"HLA-DPB1_RBCK1"
"HLA-DPB1_SNX10"
"HLA-DPB1_SF3B14"
"HLA-DPB1_RWDD1"
"APH1A_HLA-DPB1"
"HLA-DPB1_PEBP1"
"DDT_HLA-DPB1"
"GNB1_HLA-DPB1"
"HLA-DPB1_TNFRSF14"
"ATPIF1_HLA-DPB1"
"HLA-DPB1_SF3B2"
"EIF1_HLA-DPB1"
"HLA-DPB1_SH3GLB1"
"CAPN2_HLA-DPB1"
"HLA-DPB1_LACTB"
"HLA-DPB1_SMS"
"HLA-DPB1_SMAP2"
"CCT8_HLA-DPB1"
"HLA-DPB1_UBE2F"
"HLA-DPB1_SPCS2"
"HLA-DPB1_NHP2"
"HLA-DPB1_MRPS18B"
"HLA-DPB1_RETN"
"HLA-DPB1_NRGN"
"ECH1_HLA-DPB1"
"HLA-DPB1_PTMA"
"ATF3_HLA-DPB1"
"ERCC1_HLA-DPB1"
"DNAJC4_HLA-DPB1"
"CAPZA1_HLA-DPB1"
"FCGR1A_HLA-DPB1"
"HLA-DPB1_MT-ND1"
"HLA-DPB1_SLC16A3"
"HLA-DPB1_ILF2"
"HLA-DPB1_TXN2"
"HLA-DPB1_MSRB2"
"HLA-DPB1_PSMA4"
"CALCOCO2_HLA-DPB1"
"HLA-DPB1_MT-CO3"
"HLA-DPB1_TXNDC12"
"HLA-DPB1_KARS"
"HLA-DPB1_SCNM1"
"HLA-DPB1_SET"
"HLA-DPB1_ITGB1BP1"
"HLA-DPB1_TXNL1"
"HLA-DPB1_HM13"
"HLA-DPB1_STX7"
"HLA-DPB1_MLX"
"GSN_HLA-DPB1"
"HLA-DPB1_XRN2"
"CD302_HLA-DPB1"
"HLA-DPB1_IK"
"FAM46A_HLA-DPB1"
"HLA-DPB1_PSMC2"
"HLA-DPB1_SRRM1"
"HLA-DPB1_ISCA2"
"HLA-DPB1_SSB"
"HLA-DPB1_ILF3-AS1"
"FCER1A_HLA-DPB1"
"APOBEC3G_HLA-DPB1"
"CD300C_HLA-DPB1"
"FBP1_HLA-DPB1"
"HLA-DPB1_YIF1B"
"HLA-DPB1_TRAPPC5"
"HLA-DPB1_HSPE1"
"HLA-DPB1_SIGLEC10"
"HLA-DPB1_REL"
"HLA-DPB1_HMGN2"
"HLA-DPB1_RBBP6"
"ATG16L2_HLA-DPB1"
"HLA-DPB1_SND1"
"EMR2_HLA-DPB1"
"HLA-DPB1_SLTM"
"CUX1_HLA-DPB1"
"EMC8_HLA-DPB1"
"HLA-DPB1_SLMO2"
"HLA-DPB1_MRPL32"
"GABARAPL1_HLA-DPB1"
"GCHFR_HLA-DPB1"
"HLA-DPB1_POLR2I"
"HLA-DPB1_RAB27A"
"DNPH1_HLA-DPB1"
"HLA-DPB1_IFT57"
"HLA-DPB1_PRCP"
"HLA-DPB1_NRD1"
"HLA-DPB1_MRPL4"
"HLA-DPB1_NME1"
"FHL3_HLA-DPB1"
"HCFC1R1_HLA-DPB1"
"HLA-DPB1_RGS1"
"HLA-DPB1_TSNAX"
"HLA-DPB1_PRKAR2A"
"HLA-DPB1_ZMAT5"
"HLA-DPB1_HSCB"
"HLA-DPB1_U2SURP"
"HLA-DPB1_PID1"
"HLA-DPB1_SLC35B1"
"HLA-DPB1_SERPINB9"
"HLA-DPB1_NME1-NME2"
"DPM1_HLA-DPB1"
"FKBP3_HLA-DPB1"
"HLA-DPA1_MT-CO2"
"GSTP1_HLA-DPA1"
"HLA-DPA1_MT-ND2"
"HLA-DPA1_LGALS3"
"HLA-DPA1_S100A10"
"HLA-DPA1_JUN"
"HLA-DPA1_SERPINA1"
"HLA-DPA1_IFI6"
"HLA-DPA1_JUNB"
"ALDOA_HLA-DPA1"
"HLA-DPA1_TPI1"
"DUSP1_HLA-DPA1"
"ARPC2_HLA-DPA1"
"EIF3K_HLA-DPA1"
"BLVRA_HLA-DPA1"
"HLA-DPA1_SLC7A7"
"HLA-DPA1_MNDA"
"HLA-DPA1_NDUFB10"
"HLA-DPA1_LILRA5"
"HLA-DPA1_RBP7"
"HLA-DPA1_TYMP"
"HLA-DPA1_MYADM"
"HLA-DPA1_LGALS1"
"C9orf16_HLA-DPA1"
"HLA-DPA1_NDUFB2"
"HLA-DPA1_PLP2"
"HLA-DPA1_NDUFS5"
"ASGR1_HLA-DPA1"
"CASP4_HLA-DPA1"
"GABARAPL2_HLA-DPA1"
"GABARAP_HLA-DPA1"
"HLA-DPA1_NDUFA1"
"HLA-DPA1_SRSF7"
"HLA-DPA1_SMCO4"
"HLA-DPA1_SCPEP1"
"HLA-DPA1_S100A12"
"HLA-DPA1_SAT2"
"HLA-DPA1_TGFB1"
"HLA-DPA1_NCF1"
"CHMP2A_HLA-DPA1"
"DYNLT1_HLA-DPA1"
"HLA-DPA1_POLR2G"
"AP2M1_HLA-DPA1"
"HLA-DPA1_LAMTOR5"
"EIF5_HLA-DPA1"
"HLA-DPA1_SERPINB6"
"AHNAK_HLA-DPA1"
"HLA-DPA1_MOB1A"
"HLA-DPA1_TIMM13"
"HLA-DPA1_PILRA"
"CCND3_HLA-DPA1"
"HLA-DPA1_MSRB1"
"HLA-DPA1_IFI35"
"HLA-DPA1_NDUFB7"
"HLA-DPA1_HNRNPC"
"HLA-DPA1_PPT1"
"BNIP3L_HLA-DPA1"
"AURKAIP1_HLA-DPA1"
"FLNA_HLA-DPA1"
"HLA-DPA1_PFDN5"
"HLA-DPA1_UXT"
"FKBP8_HLA-DPA1"
"HLA-DPA1_PGAM1"
"GRB2_HLA-DPA1"
"CPPED1_HLA-DPA1"
"HLA-DPA1_MYL6"
"HLA-DPA1_MKRN1"
"HLA-DPA1_RAB32"
"HLA-DPA1_SEPW1"
"DYNLRB1_HLA-DPA1"
"EIF4G2_HLA-DPA1"
"CD4_HLA-DPA1"
"HLA-DPA1_PDCD6"
"HLA-DPA1_YWHAZ"
"CYC1_HLA-DPA1"
"FAM65B_HLA-DPA1"
"HLA-DPA1_MX1"
"HLA-DPA1_MT-ND3"
"COX17_HLA-DPA1"
"HLA-DPA1_IDS"
"HLA-DPA1_SPG21"
"CAPNS1_HLA-DPA1"
"ALKBH7_HLA-DPA1"
"HLA-DPA1_LSM6"
"C7orf73_HLA-DPA1"
"CD33_HLA-DPA1"
"HLA-DPA1_NDUFA3"
"HLA-DPA1_MRP63"
"CNN2_HLA-DPA1"
"HLA-DPA1_HLA-F"
"HLA-DPA1_S100A4"
"HLA-DPA1_SNX17"
"HLA-DPA1_LAPTM4A"
"HLA-DPA1_UBE2L3"
"BCAP31_HLA-DPA1"
"CCDC109B_HLA-DPA1"
"HLA-DPA1_PTPN18"
"DCTN3_HLA-DPA1"
"HLA-DPA1_LSM4"
"HLA-DPA1_PMVK"
"GADD45B_HLA-DPA1"
"HLA-DPA1_PSMA5"
"HLA-DPA1_TUBB"
"CCDC12_HLA-DPA1"
"HLA-DPA1_NAPRT1"
"CLNS1A_HLA-DPA1"
"HLA-DPA1_SNX2"
"HLA-DPA1_TUFM"
"ABRACL_HLA-DPA1"
"HLA-DPA1_PAPOLA"
"CALR_HLA-DPA1"
"CYCS_HLA-DPA1"
"HLA-DPA1_TWF2"
"CD300E_HLA-DPA1"
"HLA-DPA1_MYEOV2"
"ETFB_HLA-DPA1"
"HLA-DPA1_PYURF"
"COX14_HLA-DPA1"
"HLA-DPA1_PTPRE"
